# BUSCO version is: 2.0.1 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /home/deepseq/tool/BUSCO_v2.0.1/BUSCO.py -i Trinity.fasta.ca -o 202011110210-B1YMW2LFF1NY5T3G_DE_trans -l /home/deepseq/tool/BUSCO_v2.0.1/embryophyta_odb9/ -m tran -c 32 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG09360M2U	Duplicated	C0000095913_TRINITY_DN30108_c2_g1_i6	298.5	169
EOG09360M2U	Duplicated	C0000095919_TRINITY_DN30108_c2_g1_i10	311.4	192
EOG09360M37	Duplicated	C0000124298_TRINITY_DN29641_c0_g1_i2	264.8	142
EOG09360M37	Duplicated	C0000124299_TRINITY_DN29641_c0_g1_i3	266.5	142
EOG09360M37	Duplicated	C0000124305_TRINITY_DN29641_c0_g1_i9	266.7	142
EOG09360M3L	Duplicated	C0000119062_TRINITY_DN26207_c3_g1_i3	219.8	162
EOG09360M3L	Duplicated	C0000119083_TRINITY_DN26207_c3_g1_i20	221.0	162
EOG09360M3L	Duplicated	C0000119088_TRINITY_DN26207_c3_g1_i22	220.7	162
EOG09360M5K	Duplicated	C0000038556_TRINITY_DN16674_c0_g1_i2	363.8	252
EOG09360M5K	Duplicated	C0000044403_TRINITY_DN18020_c0_g1_i1	363.6	252
EOG09360MCN	Duplicated	C0000134159_TRINITY_DN30354_c0_g1_i1	199.6	188
EOG09360MCN	Duplicated	C0000134160_TRINITY_DN30354_c0_g1_i2	199.3	188
EOG09360MCO	Duplicated	C0000131526_TRINITY_DN21581_c0_g1_i1	215.1	195
EOG09360MCO	Duplicated	C0000131527_TRINITY_DN21581_c0_g2_i1	215.0	195
EOG09360MCR	Duplicated	C0000036846_TRINITY_DN23809_c0_g1_i1	224.9	171
EOG09360MCR	Duplicated	C0000036852_TRINITY_DN23809_c0_g2_i4	225.1	172
EOG09360MCT	Duplicated	C0000216039_TRINITY_DN23977_c0_g1_i2	273.7	151
EOG09360MCT	Duplicated	C0000216045_TRINITY_DN23977_c0_g1_i6	261.4	147
EOG09360MCT	Duplicated	C0000216046_TRINITY_DN23977_c0_g2_i3	305.8	178
EOG09360MDQ	Duplicated	C0000112198_TRINITY_DN22608_c0_g1_i4	417.9	230
EOG09360MDQ	Duplicated	C0000112200_TRINITY_DN22608_c0_g1_i6	417.9	230
EOG09360MDQ	Duplicated	C0000112202_TRINITY_DN22608_c0_g2_i1	418.4	230
EOG09360MDX	Complete	C0000265571_TRINITY_DN26642_c0_g1_i14	454.3	294
EOG09360MF2	Duplicated	C0000310056_TRINITY_DN20762_c0_g1_i2	255.6	189
EOG09360MF2	Duplicated	C0000310059_TRINITY_DN20762_c0_g2_i2	255.6	189
EOG09360MF6	Duplicated	C0000101678_TRINITY_DN28957_c0_g1_i12	302.4	196
EOG09360MF6	Duplicated	C0000101696_TRINITY_DN28957_c0_g1_i29	312.3	194
EOG09360MGG	Fragmented	C0000233040_TRINITY_DN22250_c0_g2_i3	339.0	184
EOG09360MIR	Duplicated	C0000306723_TRINITY_DN25126_c0_g1_i2	329.5	195
EOG09360MIR	Duplicated	C0000306725_TRINITY_DN25126_c0_g1_i4	327.3	195
EOG09360MIR	Duplicated	C0000306732_TRINITY_DN25126_c0_g1_i11	329.2	195
EOG09360MJR	Duplicated	C0000209733_TRINITY_DN27014_c0_g1_i3	255.0	173
EOG09360MJR	Duplicated	C0000209741_TRINITY_DN27014_c0_g1_i9	255.7	177
EOG09360MKH	Duplicated	C0000142602_TRINITY_DN27801_c0_g1_i7	356.6	179
EOG09360MKH	Duplicated	C0000142604_TRINITY_DN27801_c0_g1_i8	356.4	179
EOG09360MKH	Duplicated	C0000142616_TRINITY_DN27801_c0_g4_i1	359.0	179
EOG09360MNW	Duplicated	C0000113128_TRINITY_DN21977_c0_g1_i1	282.4	172
EOG09360MNW	Duplicated	C0000113130_TRINITY_DN21977_c0_g1_i3	282.2	172
EOG09360MNW	Duplicated	C0000113132_TRINITY_DN21977_c0_g1_i5	282.0	172
EOG09360MO9	Duplicated	C0000198084_TRINITY_DN24682_c0_g2_i2	260.6	172
EOG09360MO9	Duplicated	C0000198085_TRINITY_DN24682_c0_g2_i3	291.0	173
EOG09360MO9	Duplicated	C0000198086_TRINITY_DN24682_c0_g1_i6	291.1	173
EOG09360MQ0	Duplicated	C0000300038_TRINITY_DN28414_c3_g4_i10	251.9	173
EOG09360MQ0	Duplicated	C0000300040_TRINITY_DN28414_c3_g4_i11	251.8	173
EOG09360MQ0	Duplicated	C0000300061_TRINITY_DN28414_c3_g4_i20	252.7	173
EOG09360MQN	Duplicated	C0000162164_TRINITY_DN19757_c0_g1_i2	314.5	175
EOG09360MQN	Duplicated	C0000162165_TRINITY_DN19757_c0_g1_i3	314.4	175
EOG09360MRP	Duplicated	C0000244678_TRINITY_DN25780_c3_g2_i1	270.9	164
EOG09360MRP	Duplicated	C0000244685_TRINITY_DN25780_c3_g3_i3	270.8	164
EOG09360MRP	Duplicated	C0000244686_TRINITY_DN25780_c3_g2_i6	272.1	164
EOG09360MUD	Duplicated	C0000134167_TRINITY_DN30354_c4_g1_i1	93.1	251
EOG09360MUD	Duplicated	C0000134167_TRINITY_DN30354_c4_g1_i1	93.2	251
EOG09360MUD	Duplicated	C0000134173_TRINITY_DN30354_c4_g1_i7	92.8	251
EOG09360MUD	Duplicated	C0000134177_TRINITY_DN30354_c4_g1_i11	93.2	251
EOG09360MWT	Duplicated	C0000025992_TRINITY_DN29107_c0_g1_i3	363.7	288
EOG09360MWT	Duplicated	C0000075003_TRINITY_DN27728_c0_g1_i4	363.8	288
EOG09360MWT	Duplicated	C0000075016_TRINITY_DN27728_c0_g1_i12	363.8	288
EOG09360MYG	Complete	C0000014331_TRINITY_DN46099_c0_g1_i1	366.2	197
EOG09360MZ8	Duplicated	C0000181722_TRINITY_DN27432_c1_g4_i1	228.0	135
EOG09360MZ8	Duplicated	C0000181732_TRINITY_DN27432_c1_g7_i1	226.7	135
EOG09360MZ8	Duplicated	C0000181757_TRINITY_DN27432_c1_g4_i5	228.0	135
EOG09360N0I	Duplicated	C0000298034_TRINITY_DN25624_c0_g1_i7	219.6	138
EOG09360N0I	Duplicated	C0000298036_TRINITY_DN25624_c0_g1_i9	218.3	138
EOG09360N0I	Duplicated	C0000298037_TRINITY_DN25624_c0_g1_i10	218.5	138
EOG09360N12	Duplicated	C0000020096_TRINITY_DN25270_c4_g2_i6	342.4	165
EOG09360N12	Duplicated	C0000169271_TRINITY_DN28057_c4_g1_i2	342.3	165
EOG09360N12	Duplicated	C0000169278_TRINITY_DN28057_c4_g1_i8	342.5	165
EOG09360N2Y	Fragmented	C0000287716_TRINITY_DN23292_c0_g1_i1	206.2	161
EOG09360N4L	Duplicated	C0000143218_TRINITY_DN27826_c1_g1_i1	372.5	203
EOG09360N4L	Duplicated	C0000143220_TRINITY_DN27826_c1_g2_i2	372.4	203
EOG09360N4U	Missing
EOG09360N69	Duplicated	C0000016469_TRINITY_DN26511_c0_g1_i1	294.3	139
EOG09360N69	Duplicated	C0000016477_TRINITY_DN26511_c0_g1_i5	285.4	136
EOG09360N69	Duplicated	C0000016490_TRINITY_DN26511_c0_g2_i10	296.2	139
EOG09360N7D	Fragmented	C0000138224_TRINITY_DN27692_c1_g2_i4	172.3	117
EOG09360N7F	Duplicated	C0000164434_TRINITY_DN24794_c0_g1_i2	421.3	267
EOG09360N7F	Duplicated	C0000164434_TRINITY_DN24794_c0_g1_i2	421.4	267
EOG09360N7F	Duplicated	C0000164435_TRINITY_DN24794_c0_g1_i3	421.3	267
EOG09360N7F	Duplicated	C0000164437_TRINITY_DN24794_c0_g1_i5	424.4	267
EOG09360NB8	Duplicated	C0000036913_TRINITY_DN23819_c0_g1_i2	340.2	162
EOG09360NB8	Duplicated	C0000036915_TRINITY_DN23819_c0_g2_i2	340.2	162
EOG09360NB8	Duplicated	C0000036918_TRINITY_DN23819_c0_g1_i4	340.0	162
EOG09360NBT	Duplicated	C0000247738_TRINITY_DN25092_c3_g1_i6	345.3	155
EOG09360NBT	Duplicated	C0000247739_TRINITY_DN25092_c3_g1_i7	394.4	176
EOG09360NBT	Duplicated	C0000247740_TRINITY_DN25092_c3_g1_i8	381.1	204
EOG09360NC2	Duplicated	C0000038843_TRINITY_DN19290_c0_g2_i1	387.3	197
EOG09360NC2	Duplicated	C0000038844_TRINITY_DN19290_c0_g1_i2	387.2	197
EOG09360NC2	Duplicated	C0000038845_TRINITY_DN19290_c0_g2_i2	387.3	197
EOG09360NEY	Complete	C0000119275_TRINITY_DN26205_c0_g1_i3	260.3	172
EOG09360NF5	Duplicated	C0000150148_TRINITY_DN20390_c0_g3_i1	303.4	173
EOG09360NF5	Duplicated	C0000150149_TRINITY_DN20390_c0_g2_i2	303.3	173
EOG09360NFA	Duplicated	C0000263219_TRINITY_DN21469_c0_g2_i1	295.0	163
EOG09360NFA	Duplicated	C0000263223_TRINITY_DN21469_c0_g2_i4	286.9	161
EOG09360NFA	Duplicated	C0000263226_TRINITY_DN21469_c0_g1_i4	295.1	163
EOG09360NGB	Duplicated	C0000310205_TRINITY_DN20758_c0_g1_i1	359.2	242
EOG09360NGB	Duplicated	C0000310208_TRINITY_DN20758_c0_g1_i4	359.1	241
EOG09360NK5	Duplicated	C0000085455_TRINITY_DN30027_c3_g1_i2	224.6	127
EOG09360NK5	Duplicated	C0000085461_TRINITY_DN30027_c3_g1_i7	224.5	127
EOG09360NK5	Duplicated	C0000244000_TRINITY_DN25766_c1_g5_i2	224.2	127
EOG09360NKM	Duplicated	C0000108826_TRINITY_DN21798_c0_g1_i2	342.9	162
EOG09360NKM	Duplicated	C0000108828_TRINITY_DN21798_c2_g1_i1	342.9	162
EOG09360NKX	Duplicated	C0000111815_TRINITY_DN24185_c0_g1_i10	296.5	167
EOG09360NKX	Duplicated	C0000111818_TRINITY_DN24185_c0_g1_i13	296.5	167
EOG09360NKX	Duplicated	C0000111820_TRINITY_DN24185_c0_g1_i15	299.2	167
EOG09360NM4	Duplicated	C0000044482_TRINITY_DN18063_c0_g1_i1	239.6	181
EOG09360NM4	Duplicated	C0000044484_TRINITY_DN18063_c0_g1_i3	214.7	152
EOG09360NM4	Duplicated	C0000044485_TRINITY_DN18063_c1_g1_i1	239.4	181
EOG09360NN2	Duplicated	C0000081511_TRINITY_DN51870_c0_g1_i1	255.2	152
EOG09360NN2	Duplicated	C0000160513_TRINITY_DN10026_c0_g1_i1	278.5	162
EOG09360NNQ	Duplicated	C0000068212_TRINITY_DN28265_c3_g2_i3	424.6	217
EOG09360NNQ	Duplicated	C0000068214_TRINITY_DN28265_c3_g2_i4	449.5	231
EOG09360NNQ	Duplicated	C0000068217_TRINITY_DN28265_c3_g1_i18	446.2	231
EOG09360NP8	Duplicated	C0000044977_TRINITY_DN25357_c0_g1_i1	248.3	243
EOG09360NP8	Duplicated	C0000044980_TRINITY_DN25357_c0_g2_i2	248.3	243
EOG09360NQL	Duplicated	C0000152111_TRINITY_DN27965_c1_g2_i2	403.5	230
EOG09360NQL	Duplicated	C0000152114_TRINITY_DN27965_c1_g2_i4	403.0	230
EOG09360NQL	Duplicated	C0000152123_TRINITY_DN27965_c1_g2_i7	403.4	230
EOG09360NR1	Duplicated	C0000077295_TRINITY_DN3135_c0_g1_i2	242.4	161
EOG09360NR1	Duplicated	C0000264542_TRINITY_DN26643_c0_g1_i1	242.0	161
EOG09360NR1	Duplicated	C0000264543_TRINITY_DN26643_c0_g1_i2	241.9	161
EOG09360NSW	Duplicated	C0000079844_TRINITY_DN22975_c0_g1_i3	339.1	164
EOG09360NSW	Duplicated	C0000079845_TRINITY_DN22975_c0_g1_i4	340.1	164
EOG09360NSW	Duplicated	C0000079848_TRINITY_DN22975_c0_g1_i7	339.8	164
EOG09360NTO	Duplicated	C0000162226_TRINITY_DN19727_c0_g1_i1	119.7	140
EOG09360NTO	Duplicated	C0000162227_TRINITY_DN19727_c0_g1_i2	119.5	142
EOG09360NTY	Duplicated	C0000039445_TRINITY_DN22139_c0_g2_i1	225.4	153
EOG09360NTY	Duplicated	C0000039446_TRINITY_DN22139_c0_g1_i3	225.3	153
EOG09360NTY	Duplicated	C0000039447_TRINITY_DN22139_c0_g2_i2	197.1	131
EOG09360NUJ	Duplicated	C0000298123_TRINITY_DN25676_c0_g2_i2	177.7	218
EOG09360NUJ	Duplicated	C0000298128_TRINITY_DN25676_c0_g2_i5	177.1	239
EOG09360NUJ	Duplicated	C0000298148_TRINITY_DN25676_c0_g2_i14	180.6	185
EOG09360NY1	Duplicated	C0000239504_TRINITY_DN18724_c0_g1_i1	345.9	185
EOG09360NY1	Duplicated	C0000239506_TRINITY_DN18724_c0_g1_i2	346.0	185
EOG09360NY1	Duplicated	C0000239507_TRINITY_DN18724_c0_g2_i2	345.7	185
EOG09360NZY	Duplicated	C0000216448_TRINITY_DN12979_c0_g1_i1	255.1	148
EOG09360NZY	Duplicated	C0000216664_TRINITY_DN14162_c0_g1_i1	255.4	148
EOG09360NZY	Duplicated	C0000216665_TRINITY_DN14162_c0_g1_i2	253.7	148
EOG09360O09	Duplicated	C0000265389_TRINITY_DN26691_c3_g1_i2	265.7	194
EOG09360O09	Duplicated	C0000265403_TRINITY_DN26691_c3_g1_i7	256.4	185
EOG09360O09	Duplicated	C0000265412_TRINITY_DN26691_c3_g1_i8	266.7	194
EOG09360O0R	Duplicated	C0000083828_TRINITY_DN30046_c1_g1_i1	172.6	128
EOG09360O0R	Duplicated	C0000176820_TRINITY_DN69421_c0_g1_i1	170.3	128
EOG09360O2N	Duplicated	C0000088736_TRINITY_DN30705_c1_g3_i2	159.7	66
EOG09360O2N	Duplicated	C0000088740_TRINITY_DN30705_c1_g2_i2	160.0	66
EOG09360O2N	Duplicated	C0000088762_TRINITY_DN30705_c1_g2_i3	159.5	66
EOG09360O4B	Duplicated	C0000033195_TRINITY_DN18526_c0_g2_i1	343.4	214
EOG09360O4B	Duplicated	C0000033197_TRINITY_DN18526_c0_g1_i2	343.6	214
EOG09360O6Q	Duplicated	C0000116525_TRINITY_DN29357_c0_g2_i2	238.6	165
EOG09360O6Q	Duplicated	C0000116540_TRINITY_DN29357_c0_g9_i4	238.8	165
EOG09360O6Q	Duplicated	C0000116553_TRINITY_DN29357_c0_g9_i6	239.9	165
EOG09360O8P	Duplicated	C0000297083_TRINITY_DN25696_c1_g1_i6	239.8	172
EOG09360O8P	Duplicated	C0000297088_TRINITY_DN25696_c1_g2_i12	240.0	172
EOG09360O8P	Duplicated	C0000297092_TRINITY_DN25696_c1_g1_i9	240.0	172
EOG09360O92	Duplicated	C0000228485_TRINITY_DN23701_c0_g1_i2	290.8	192
EOG09360O92	Duplicated	C0000228488_TRINITY_DN23701_c0_g1_i4	290.9	192
EOG09360O92	Duplicated	C0000228490_TRINITY_DN23701_c0_g2_i3	291.2	192
EOG09360OA3	Duplicated	C0000243610_TRINITY_DN25786_c1_g2_i1	306.5	164
EOG09360OA3	Duplicated	C0000243617_TRINITY_DN25786_c1_g3_i3	306.5	164
EOG09360OBH	Duplicated	C0000068048_TRINITY_DN28268_c0_g1_i2	268.9	148
EOG09360OBH	Duplicated	C0000068055_TRINITY_DN28268_c0_g1_i8	268.6	148
EOG09360OBH	Duplicated	C0000068055_TRINITY_DN28268_c0_g1_i8	268.6	148
EOG09360OBH	Duplicated	C0000068056_TRINITY_DN28268_c0_g1_i9	268.4	148
EOG09360OBH	Duplicated	C0000068056_TRINITY_DN28268_c0_g1_i9	268.4	148
EOG09360OBR	Duplicated	C0000140458_TRINITY_DN27831_c0_g2_i5	265.7	177
EOG09360OBR	Duplicated	C0000140458_TRINITY_DN27831_c0_g2_i5	285.3	175
EOG09360OBR	Duplicated	C0000140462_TRINITY_DN27831_c0_g2_i7	289.9	175
EOG09360OBR	Duplicated	C0000140473_TRINITY_DN27831_c0_g2_i15	265.7	177
EOG09360OBR	Duplicated	C0000140473_TRINITY_DN27831_c0_g2_i15	285.3	175
EOG09360OC8	Complete	C0000309520_TRINITY_DN19529_c0_g1_i2	421.5	215
EOG09360OD6	Duplicated	C0000202424_TRINITY_DN28366_c0_g1_i23	259.1	185
EOG09360OD6	Duplicated	C0000202432_TRINITY_DN28366_c0_g1_i30	253.4	177
EOG09360OD6	Duplicated	C0000202439_TRINITY_DN28366_c0_g1_i37	254.2	177
EOG09360OGZ	Duplicated	C0000292105_TRINITY_DN17483_c0_g1_i1	244.1	143
EOG09360OGZ	Duplicated	C0000292107_TRINITY_DN17483_c0_g2_i2	244.3	143
EOG09360OHU	Duplicated	C0000147663_TRINITY_DN14459_c0_g1_i1	279.2	167
EOG09360OHU	Duplicated	C0000147664_TRINITY_DN14459_c0_g2_i1	279.1	167
EOG09360OIY	Missing
EOG09360OJ7	Duplicated	C0000185635_TRINITY_DN26914_c4_g4_i2	306.7	173
EOG09360OJ7	Duplicated	C0000185636_TRINITY_DN26914_c4_g2_i2	306.5	173
EOG09360OLE	Fragmented	C0000251794_TRINITY_DN16975_c0_g1_i2	166.7	99
EOG09360ONA	Duplicated	C0000079498_TRINITY_DN22980_c0_g2_i3	325.7	159
EOG09360ONA	Duplicated	C0000079500_TRINITY_DN22980_c0_g3_i3	325.7	159
EOG09360OQ1	Duplicated	C0000108646_TRINITY_DN21790_c0_g1_i1	228.9	161
EOG09360OQ1	Duplicated	C0000108647_TRINITY_DN21790_c0_g1_i2	228.6	161
EOG09360OQ1	Duplicated	C0000108650_TRINITY_DN21790_c0_g1_i5	229.3	161
EOG09360OQ4	Duplicated	C0000250068_TRINITY_DN25888_c0_g1_i1	238.6	148
EOG09360OQ4	Duplicated	C0000250070_TRINITY_DN25888_c0_g2_i2	243.0	156
EOG09360OQ4	Duplicated	C0000250073_TRINITY_DN25888_c0_g1_i2	243.8	156
EOG09360OS0	Duplicated	C0000290235_TRINITY_DN25427_c2_g2_i1	234.1	132
EOG09360OS0	Duplicated	C0000290237_TRINITY_DN25427_c2_g1_i2	233.9	132
EOG09360OS5	Duplicated	C0000036494_TRINITY_DN23813_c0_g1_i1	251.7	143
EOG09360OS5	Duplicated	C0000036496_TRINITY_DN23813_c0_g1_i2	252.4	143
EOG09360OT3	Duplicated	C0000033524_TRINITY_DN17981_c0_g2_i2	242.7	146
EOG09360OT3	Duplicated	C0000033526_TRINITY_DN17981_c0_g1_i2	242.0	146
EOG09360OT3	Duplicated	C0000033527_TRINITY_DN17981_c0_g2_i4	234.6	128
EOG09360OTB	Duplicated	C0000173185_TRINITY_DN25998_c1_g5_i2	270.8	143
EOG09360OTB	Duplicated	C0000173189_TRINITY_DN25998_c1_g5_i3	271.9	143
EOG09360OTB	Duplicated	C0000173194_TRINITY_DN25998_c1_g3_i6	271.1	143
EOG09360OW8	Duplicated	C0000050225_TRINITY_DN21089_c0_g1_i6	344.3	207
EOG09360OW8	Duplicated	C0000050228_TRINITY_DN21089_c0_g2_i3	343.5	207
EOG09360OW8	Duplicated	C0000050229_TRINITY_DN21089_c0_g1_i8	343.6	207
EOG09360OWV	Duplicated	C0000080044_TRINITY_DN22944_c0_g2_i1	202.8	116
EOG09360OWV	Duplicated	C0000080047_TRINITY_DN22944_c0_g1_i7	202.5	116
EOG09360OWV	Duplicated	C0000080049_TRINITY_DN22944_c0_g2_i4	202.6	116
EOG09360P08	Duplicated	C0000079919_TRINITY_DN22989_c0_g1_i2	293.0	189
EOG09360P08	Duplicated	C0000079920_TRINITY_DN22989_c0_g2_i1	292.6	189
EOG09360P08	Duplicated	C0000079922_TRINITY_DN22989_c0_g2_i3	292.3	189
EOG09360P0D	Duplicated	C0000120977_TRINITY_DN26261_c2_g2_i5	275.5	192
EOG09360P0D	Duplicated	C0000120985_TRINITY_DN26261_c2_g2_i9	272.5	192
EOG09360P0D	Duplicated	C0000120990_TRINITY_DN26261_c2_g2_i11	275.9	192
EOG09360P3V	Duplicated	C0000233253_TRINITY_DN22278_c0_g2_i1	264.0	161
EOG09360P3V	Duplicated	C0000233254_TRINITY_DN22278_c0_g2_i2	264.0	161
EOG09360P3V	Duplicated	C0000233256_TRINITY_DN22278_c0_g2_i3	264.0	161
EOG09360P5M	Fragmented	C0000282359_TRINITY_DN28511_c1_g1_i4	301.8	159
EOG09360P6I	Duplicated	C0000163077_TRINITY_DN24301_c3_g1_i1	185.2	127
EOG09360P6I	Duplicated	C0000163078_TRINITY_DN24301_c3_g2_i1	184.8	128
EOG09360P6I	Duplicated	C0000163079_TRINITY_DN24301_c3_g1_i2	181.8	154
EOG09360P82	Missing
EOG09360PA0	Duplicated	C0000115849_TRINITY_DN29320_c1_g2_i3	224.1	143
EOG09360PA0	Duplicated	C0000115854_TRINITY_DN29320_c1_g2_i8	227.0	143
EOG09360PA0	Duplicated	C0000115855_TRINITY_DN29320_c1_g2_i9	227.1	143
EOG09360PFL	Duplicated	C0000222502_TRINITY_DN25514_c0_g1_i2	180.1	151
EOG09360PFL	Duplicated	C0000222503_TRINITY_DN25514_c0_g1_i3	181.0	152
EOG09360PFL	Duplicated	C0000222505_TRINITY_DN25514_c0_g1_i4	180.2	152
EOG09360PG1	Fragmented	C0000174387_TRINITY_DN25938_c0_g3_i4	299.1	147
EOG09360PGO	Duplicated	C0000000101_TRINITY_DN19626_c0_g3_i1	228.1	140
EOG09360PGO	Duplicated	C0000000102_TRINITY_DN19626_c0_g1_i2	228.9	161
EOG09360PHQ	Complete	C0000026167_TRINITY_DN29190_c0_g2_i4	285.2	183
EOG09360PKV	Duplicated	C0000248913_TRINITY_DN25850_c0_g2_i1	301.7	199
EOG09360PKV	Duplicated	C0000248924_TRINITY_DN25850_c0_g1_i8	302.2	199
EOG09360PKV	Duplicated	C0000248934_TRINITY_DN25850_c0_g2_i10	327.0	198
EOG09360PLI	Duplicated	C0000162945_TRINITY_DN24350_c0_g1_i3	256.8	143
EOG09360PLI	Duplicated	C0000162948_TRINITY_DN24350_c0_g1_i5	256.1	143
EOG09360PLI	Duplicated	C0000162954_TRINITY_DN24350_c0_g2_i5	256.1	143
EOG09360PLN	Duplicated	C0000054151_TRINITY_DN30234_c1_g1_i4	163.6	89
EOG09360PLN	Duplicated	C0000241387_TRINITY_DN26807_c0_g1_i1	165.9	89
EOG09360PMV	Duplicated	C0000039374_TRINITY_DN22131_c0_g1_i1	238.2	150
EOG09360PMV	Duplicated	C0000039374_TRINITY_DN22131_c0_g1_i1	238.2	150
EOG09360PMV	Duplicated	C0000039378_TRINITY_DN22131_c0_g1_i5	239.4	149
EOG09360PMV	Duplicated	C0000039382_TRINITY_DN22131_c0_g1_i9	238.2	150
EOG09360PMV	Duplicated	C0000039382_TRINITY_DN22131_c0_g1_i9	238.2	150
EOG09360POQ	Duplicated	C0000113508_TRINITY_DN21971_c0_g1_i3	230.8	190
EOG09360POQ	Duplicated	C0000113511_TRINITY_DN21971_c0_g1_i6	231.2	190
EOG09360POQ	Duplicated	C0000113512_TRINITY_DN21971_c0_g1_i7	230.8	190
EOG09360PQE	Duplicated	C0000146352_TRINITY_DN22816_c0_g2_i1	267.4	155
EOG09360PQE	Duplicated	C0000146355_TRINITY_DN22816_c0_g2_i3	267.3	155
EOG09360PQE	Duplicated	C0000146356_TRINITY_DN22816_c0_g2_i4	266.1	155
EOG09360PQE	Duplicated	C0000146356_TRINITY_DN22816_c0_g2_i4	266.1	155
EOG09360PQR	Duplicated	C0000241879_TRINITY_DN26861_c7_g1_i1	301.3	209
EOG09360PQR	Duplicated	C0000241884_TRINITY_DN26861_c7_g1_i5	301.3	209
EOG09360PQR	Duplicated	C0000241903_TRINITY_DN26861_c7_g1_i20	301.3	209
EOG09360PRE	Duplicated	C0000194082_TRINITY_DN79114_c0_g1_i1	183.9	138
EOG09360PRE	Duplicated	C0000238734_TRINITY_DN29883_c0_g1_i3	181.8	138
EOG09360PRE	Duplicated	C0000238737_TRINITY_DN29883_c0_g1_i5	182.6	138
EOG09360PV7	Duplicated	C0000198763_TRINITY_DN24694_c0_g2_i3	291.1	159
EOG09360PV7	Duplicated	C0000198768_TRINITY_DN24694_c0_g2_i5	329.6	376
EOG09360PV7	Duplicated	C0000198769_TRINITY_DN24694_c0_g1_i7	329.5	376
EOG09360PWB	Duplicated	C0000024395_TRINITY_DN29167_c0_g1_i5	245.7	146
EOG09360PWB	Duplicated	C0000024405_TRINITY_DN29167_c0_g1_i11	271.8	158
EOG09360PWB	Duplicated	C0000024414_TRINITY_DN29167_c0_g3_i6	272.1	158
EOG09360PZZ	Duplicated	C0000253798_TRINITY_DN8673_c0_g1_i1	338.1	168
EOG09360PZZ	Duplicated	C0000254754_TRINITY_DN17598_c0_g1_i1	337.9	168
EOG09360Q05	Duplicated	C0000077694_TRINITY_DN10308_c0_g1_i1	225.6	148
EOG09360Q05	Duplicated	C0000189887_TRINITY_DN80711_c0_g1_i1	229.0	133
EOG09360Q0V	Duplicated	C0000244111_TRINITY_DN25720_c3_g2_i2	223.1	192
EOG09360Q0V	Duplicated	C0000244113_TRINITY_DN25720_c3_g2_i4	223.7	171
EOG09360Q0V	Duplicated	C0000244144_TRINITY_DN25720_c3_g2_i18	223.2	193
EOG09360Q2G	Duplicated	C0000092407_TRINITY_DN27198_c1_g1_i7	186.0	142
EOG09360Q2G	Duplicated	C0000092426_TRINITY_DN27198_c1_g2_i16	179.0	150
EOG09360Q7Y	Duplicated	C0000296448_TRINITY_DN29972_c4_g2_i3	114.4	92
EOG09360Q7Y	Duplicated	C0000296451_TRINITY_DN29972_c4_g2_i5	113.8	104
EOG09360Q7Y	Duplicated	C0000296456_TRINITY_DN29972_c4_g2_i9	114.3	92
EOG09360QB9	Duplicated	C0000141482_TRINITY_DN27868_c2_g5_i1	319.0	168
EOG09360QB9	Duplicated	C0000141486_TRINITY_DN27868_c2_g1_i3	318.9	168
EOG09360QE3	Duplicated	C0000277171_TRINITY_DN30419_c0_g1_i3	146.7	127
EOG09360QE3	Duplicated	C0000277186_TRINITY_DN30419_c0_g1_i11	146.6	127
EOG09360QE3	Duplicated	C0000277196_TRINITY_DN30419_c0_g1_i14	146.7	127
EOG09360QEX	Duplicated	C0000050277_TRINITY_DN21011_c1_g1_i1	243.3	136
EOG09360QEX	Duplicated	C0000050280_TRINITY_DN21011_c1_g1_i3	243.7	136
EOG09360QEX	Duplicated	C0000050282_TRINITY_DN21011_c1_g1_i5	243.5	136
EOG09360QFC	Duplicated	C0000092824_TRINITY_DN27154_c7_g3_i1	243.0	131
EOG09360QFC	Duplicated	C0000092830_TRINITY_DN27154_c7_g2_i2	243.0	131
EOG09360QFC	Duplicated	C0000092832_TRINITY_DN27154_c7_g3_i5	243.3	131
EOG09360QGD	Complete	C0000170543_TRINITY_DN24863_c1_g1_i1	257.6	217
EOG09360QHJ	Duplicated	C0000284736_TRINITY_DN27271_c1_g2_i4	292.9	221
EOG09360QHJ	Duplicated	C0000284738_TRINITY_DN27271_c1_g1_i7	292.2	220
EOG09360QHJ	Duplicated	C0000284745_TRINITY_DN27271_c1_g1_i11	279.8	220
EOG09360QIM	Duplicated	C0000057340_TRINITY_DN28791_c0_g1_i1	188.6	116
EOG09360QIM	Duplicated	C0000057341_TRINITY_DN28791_c0_g2_i1	191.5	116
EOG09360QIM	Duplicated	C0000057344_TRINITY_DN28791_c0_g1_i3	189.7	116
EOG09360QMN	Duplicated	C0000030550_TRINITY_DN20613_c0_g1_i1	189.1	97
EOG09360QMN	Duplicated	C0000030551_TRINITY_DN20613_c0_g2_i1	189.4	97
EOG09360QMO	Duplicated	C0000111169_TRINITY_DN24111_c0_g1_i1	438.8	253
EOG09360QMO	Duplicated	C0000111177_TRINITY_DN24111_c0_g2_i5	435.5	248
